Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID
ENSG00000117593	ENST00000648271	
ENSG00000117593	ENST00000647645	
ENSG00000117593	ENST00000471476	
ENSG00000117593	ENST00000648458	
ENSG00000143257	ENST00000367984	Q14994
ENSG00000117593	ENST00000649106	
ENSG00000143257	ENST00000367985	Q14994
ENSG00000143257	ENST00000367979	Q14994
ENSG00000143257	ENST00000506209	
ENSG00000118513	ENST00000341911	P10242
ENSG00000132677	ENST00000613460	
ENSG00000143257	ENST00000515452	
ENSG00000132677	ENST00000612897	
ENSG00000132677	ENST00000620376	
ENSG00000152601	ENST00000355460	Q9NR56
ENSG00000152601	ENST00000495875	
ENSG00000143257	ENST00000367980	Q14994
ENSG00000181381	ENST00000511577	Q5H9U9
ENSG00000181381	ENST00000505890	Q5H9U9
ENSG00000143257	ENST00000628566	
ENSG00000181381	ENST00000514580	
ENSG00000181381	ENST00000505863	
ENSG00000152601	ENST00000493459	
ENSG00000181381	ENST00000505696	
ENSG00000152601	ENST00000324210	Q9NR56
ENSG00000181381	ENST00000514748	
ENSG00000152601	ENST00000459747	
ENSG00000152601	ENST00000460591	
ENSG00000152601	ENST00000498502	
ENSG00000181381	ENST00000512371	
ENSG00000152601	ENST00000485910	Q9NR56
ENSG00000152601	ENST00000463374	Q9NR56
ENSG00000181381	ENST00000260184	Q5H9U9
ENSG00000152601	ENST00000465907	Q9NR56
ENSG00000152601	ENST00000492948	Q9NR56
ENSG00000152601	ENST00000485509	Q9NR56
ENSG00000152601	ENST00000464596	
ENSG00000152601	ENST00000478535	
ENSG00000152601	ENST00000282486	Q9NR56
ENSG00000152601	ENST00000545754	Q9NR56
ENSG00000152601	ENST00000357472	Q9NR56
ENSG00000152601	ENST00000324196	Q9NR56
ENSG00000152601	ENST00000282488	
ENSG00000125462	ENST00000400991	
ENSG00000125462	ENST00000368242	
ENSG00000125462	ENST00000310027	
ENSG00000125462	ENST00000368243	Q13536
ENSG00000125462	ENST00000357975	
ENSG00000009790	ENST00000400959	
ENSG00000125462	ENST00000615748	Q13536
ENSG00000009790	ENST00000367025	Q9Y228
ENSG00000009790	ENST00000478359	Q9Y228
ENSG00000009790	ENST00000479796	
ENSG00000009790	ENST00000367026	Q9Y228
ENSG00000009790	ENST00000367024	Q9Y228
ENSG00000118513	ENST00000367812	P10242
ENSG00000009790	ENST00000367023	
ENSG00000009790	ENST00000487271	
ENSG00000009790	ENST00000477431	
ENSG00000009790	ENST00000471368	
ENSG00000162757	ENST00000294811	Q96LT6
ENSG00000172845	ENST00000651846	
ENSG00000112541	ENST00000649273	
ENSG00000172845	ENST00000650743	
ENSG00000112541	ENST00000647837	
ENSG00000172845	ENST00000310015	Q02447
ENSG00000172845	ENST00000418194	
ENSG00000172845	ENST00000416195	
ENSG00000172845	ENST00000652005	
ENSG00000111669	ENST00000229270	P60174
ENSG00000172845	ENST00000640958	Q02447
ENSG00000204262	ENST00000374866	P05997
ENSG00000204262	ENST00000649066	P05997
ENSG00000111669	ENST00000396705	P60174
ENSG00000204262	ENST00000649966	
ENSG00000204262	ENST00000618828	
ENSG00000111669	ENST00000488464	P60174
ENSG00000111669	ENST00000493987	
ENSG00000111669	ENST00000462761	
ENSG00000111669	ENST00000495834	
ENSG00000135643	ENST00000258111	Q86W47
ENSG00000111669	ENST00000613953	P60174
ENSG00000135643	ENST00000531884	
ENSG00000111669	ENST00000535434	P60174
ENSG00000112541	ENST00000648884	
ENSG00000085514	ENST00000432297	
ENSG00000112541	ENST00000649247	
ENSG00000112541	ENST00000648917	
ENSG00000112541	ENST00000647590	
ENSG00000112541	ENST00000539869	
ENSG00000112541	ENST00000647768	
ENSG00000144589	ENST00000456909	Q8N1F8
ENSG00000112541	ENST00000580695	
ENSG00000144589	ENST00000456857	
ENSG00000112541	ENST00000366882	Q9Y233
ENSG00000112541	ENST00000650117	Q9Y233
ENSG00000085514	ENST00000198536	Q9UKJ1
ENSG00000112541	ENST00000616273	
ENSG00000085514	ENST00000453419	
ENSG00000144589	ENST00000483319	
ENSG00000144589	ENST00000413891	
ENSG00000085514	ENST00000394000	Q9UKJ1
ENSG00000144589	ENST00000447191	
ENSG00000085514	ENST00000350573	Q9UKJ1
ENSG00000116977	ENST00000481485	
ENSG00000115368	ENST00000314761	Q8IWA0
ENSG00000010626	ENST00000433346	
ENSG00000115368	ENST00000436347	
ENSG00000115368	ENST00000427960	
ENSG00000115368	ENST00000631047	
ENSG00000010626	ENST00000007969	Q53EV4
ENSG00000117595	ENST00000367021	O14896
ENSG00000117595	ENST00000643798	
ENSG00000010626	ENST00000451681	
ENSG00000117595	ENST00000456314	
ENSG00000185052	ENST00000328041	Q9HC58
ENSG00000010626	ENST00000428946	
ENSG00000010626	ENST00000323702	Q53EV4
ENSG00000185052	ENST00000613834	Q9HC58
ENSG00000117595	ENST00000542854	O14896
ENSG00000010626	ENST00000431207	
ENSG00000010626	ENST00000443597	Q53EV4
ENSG00000010626	ENST00000415834	
ENSG00000010626	ENST00000436789	
ENSG00000010626	ENST00000429740	
ENSG00000010626	ENST00000622489	
ENSG00000117597	ENST00000491415	Q68CQ4
ENSG00000117597	ENST00000457820	
ENSG00000138449	ENST00000261024	Q9NP59
ENSG00000111674	ENST00000537688	
ENSG00000138449	ENST00000427241	
ENSG00000116977	ENST00000454943	
ENSG00000197826	ENST00000358105	Q6V702
ENSG00000138449	ENST00000455320	
ENSG00000138449	ENST00000427419	
ENSG00000138449	ENST00000440626	
ENSG00000197826	ENST00000514249	
ENSG00000197826	ENST00000513920	
ENSG00000197826	ENST00000508675	Q6V702
ENSG00000197826	ENST00000621014	
ENSG00000111674	ENST00000541477	P09104
ENSG00000138675	ENST00000312465	P12034
ENSG00000138675	ENST00000456523	P12034
ENSG00000138675	ENST00000507780	
ENSG00000111674	ENST00000538763	P09104
ENSG00000121716	ENST00000452089	Q9UKJ0
ENSG00000139324	ENST00000549011	
ENSG00000111674	ENST00000545045	
ENSG00000121716	ENST00000457519	
ENSG00000111674	ENST00000535366	P09104
ENSG00000121716	ENST00000448382	Q9UKJ0
ENSG00000111674	ENST00000535275	
ENSG00000111674	ENST00000543975	
ENSG00000121716	ENST00000443526	
ENSG00000196290	ENST00000426253	
ENSG00000139324	ENST00000547034	
ENSG00000196290	ENST00000454952	
ENSG00000111674	ENST00000229277	P09104
ENSG00000121716	ENST00000419749	
ENSG00000121716	ENST00000422808	
ENSG00000121716	ENST00000438028	
ENSG00000111671	ENST00000523102	Q99619
ENSG00000121716	ENST00000455145	
ENSG00000111671	ENST00000524270	Q99619
ENSG00000121716	ENST00000431140	
ENSG00000139324	ENST00000266712	Q6ZXV5
ENSG00000111671	ENST00000519357	Q99619
ENSG00000139324	ENST00000551088	
ENSG00000121716	ENST00000608825	
ENSG00000111671	ENST00000432205	
ENSG00000121716	ENST00000438231	
ENSG00000121716	ENST00000609309	Q9UKJ0
ENSG00000196290	ENST00000651500	
ENSG00000196290	ENST00000409020	Q9GZT8
ENSG00000196290	ENST00000359683	Q9GZT8
ENSG00000116977	ENST00000527974	O00214
ENSG00000138381	ENST00000607062	
ENSG00000116977	ENST00000430527	
ENSG00000116977	ENST00000352231	O00214
ENSG00000196290	ENST00000409357	Q9GZT8
ENSG00000116977	ENST00000406509	
ENSG00000196290	ENST00000409129	
ENSG00000138381	ENST00000260952	Q9NWL6
ENSG00000116977	ENST00000526589	O00214
ENSG00000138381	ENST00000425590	
ENSG00000196290	ENST00000409588	Q9GZT8
ENSG00000116977	ENST00000529489	
ENSG00000138381	ENST00000420250	
ENSG00000116977	ENST00000341872	O00214
ENSG00000196290	ENST00000436412	
ENSG00000286165	ENST00000606910	
ENSG00000196290	ENST00000416651	
ENSG00000286053	ENST00000605941	
ENSG00000286053	ENST00000607535	
ENSG00000286053	ENST00000607829	L0R819
ENSG00000286053	ENST00000607690	
ENSG00000116977	ENST00000366584	O00214
ENSG00000116977	ENST00000238181	
ENSG00000184445	ENST00000450485	
ENSG00000116977	ENST00000442397	
ENSG00000116977	ENST00000434231	
ENSG00000116977	ENST00000323938	
ENSG00000116977	ENST00000526634	O00214
ENSG00000116977	ENST00000525042	
ENSG00000116977	ENST00000450372	O00214
ENSG00000116977	ENST00000416919	
ENSG00000214300	ENST00000332397	A6NKU9
ENSG00000184445	ENST00000333479	P50748
ENSG00000184445	ENST00000423927	
ENSG00000184445	ENST00000436959	
ENSG00000184445	ENST00000546125	
ENSG00000151687	ENST00000441800	Q7Z5J8
ENSG00000184445	ENST00000534995	
ENSG00000151687	ENST00000520309	Q7Z5J8
ENSG00000151687	ENST00000433782	
ENSG00000151687	ENST00000313581	Q7Z5J8
ENSG00000111199	ENST00000418703	Q9HBA0
ENSG00000128694	ENST00000264151	Q9H4B0
ENSG00000128694	ENST00000519810	Q9H4B0
ENSG00000111199	ENST00000261740	Q9HBA0
ENSG00000128694	ENST00000522700	Q9H4B0
ENSG00000111199	ENST00000538125	
ENSG00000128694	ENST00000520350	
ENSG00000128694	ENST00000517895	
ENSG00000155744	ENST00000418596	Q8IXS8
ENSG00000128694	ENST00000521630	
ENSG00000155744	ENST00000286181	
ENSG00000119285	ENST00000366582	Q9H583
ENSG00000119285	ENST00000366581	
ENSG00000155744	ENST00000452799	
ENSG00000155744	ENST00000453765	
ENSG00000155744	ENST00000446678	
ENSG00000119285	ENST00000366579	
ENSG00000111199	ENST00000544971	Q9HBA0
ENSG00000111199	ENST00000537083	Q9HBA0
ENSG00000111199	ENST00000541794	Q9HBA0
ENSG00000174938	ENST00000346932	Q6UXD5
ENSG00000111199	ENST00000536838	Q9HBA0
ENSG00000174938	ENST00000350527	Q6UXD5
ENSG00000174938	ENST00000308713	Q6UXD5
ENSG00000174938	ENST00000563118	
ENSG00000174938	ENST00000568380	
ENSG00000174938	ENST00000537485	Q6UXD5
ENSG00000174938	ENST00000617533	
ENSG00000146205	ENST00000402530	Q6IWH7
ENSG00000115942	ENST00000234296	Q13416
ENSG00000143469	ENST00000367019	Q8NB59
ENSG00000143469	ENST00000637265	
ENSG00000126733	ENST00000373131	Q96NX9
ENSG00000143469	ENST00000637945	
ENSG00000143469	ENST00000472886	Q8NB59
ENSG00000115942	ENST00000410039	
ENSG00000126733	ENST00000461604	
ENSG00000115942	ENST00000457595	
ENSG00000146205	ENST00000274979	Q6IWH7
ENSG00000143469	ENST00000399639	Q8NB59
ENSG00000143469	ENST00000367015	Q8NB59
ENSG00000146205	ENST00000402430	Q6IWH7
ENSG00000126733	ENST00000506327	
ENSG00000151893	ENST00000369151	Q86Y37
ENSG00000143469	ENST00000534859	
ENSG00000143469	ENST00000629778	Q8NB59
ENSG00000151893	ENST00000493518	Q86Y37
ENSG00000126733	ENST00000373125	Q96NX9
ENSG00000146205	ENST00000451047	
ENSG00000143469	ENST00000537238	Q8NB59
ENSG00000126733	ENST00000508860	Q96NX9
ENSG00000126733	ENST00000510272	Q96NX9
ENSG00000119013	ENST00000450023	
ENSG00000049130	ENST00000644744	P21583
ENSG00000126733	ENST00000484479	
ENSG00000049130	ENST00000347404	P21583
ENSG00000119013	ENST00000237889	O43676
ENSG00000126733	ENST00000613770	
ENSG00000049130	ENST00000646633	
ENSG00000119013	ENST00000433898	O43676
ENSG00000049130	ENST00000228280	P21583
ENSG00000119013	ENST00000454214	O43676
ENSG00000049130	ENST00000357116	
ENSG00000157181	ENST00000419367	Q5SWX8
ENSG00000049130	ENST00000552044	
ENSG00000082497	ENST00000367012	Q9NUC0
ENSG00000157181	ENST00000367470	Q5SWX8
ENSG00000157181	ENST00000287859	Q5SWX8
ENSG00000143001	ENST00000371268	Q8N0U2
ENSG00000262180	ENST00000574641	Q9Y5M6
ENSG00000116703	ENST00000391997	P20941
ENSG00000187733	ENST00000370079	P04745
ENSG00000116703	ENST00000497198	P20941
ENSG00000248485	ENST00000504449	A6NKN8
ENSG00000077522	ENST00000651187	
ENSG00000162399	ENST00000371265	Q8WZ55
ENSG00000162399	ENST00000651561	
ENSG00000139318	ENST00000279488	Q16828
ENSG00000139318	ENST00000308385	Q16828
ENSG00000139318	ENST00000547291	
ENSG00000139318	ENST00000548755	
ENSG00000139433	ENST00000318348	Q9NZD2
ENSG00000139433	ENST00000544393	
ENSG00000139433	ENST00000540772	
ENSG00000139433	ENST00000536390	
ENSG00000139433	ENST00000537066	
ENSG00000139433	ENST00000617457	
ENSG00000188613	ENST00000425699	Q8WY41
ENSG00000188613	ENST00000340087	
ENSG00000127329	ENST00000334414	P23467
ENSG00000127329	ENST00000550358	
ENSG00000127329	ENST00000538708	P23467
ENSG00000127329	ENST00000550857	P23467
ENSG00000127329	ENST00000261266	P23467
ENSG00000127329	ENST00000551525	
ENSG00000127329	ENST00000548122	
ENSG00000127329	ENST00000547715	
ENSG00000073756	ENST00000367468	P35354
ENSG00000054392	ENST00000261458	Q5VTY9
ENSG00000054392	ENST00000367010	Q5VTY9
ENSG00000073756	ENST00000559627	
ENSG00000054392	ENST00000426968	
ENSG00000054392	ENST00000367009	
ENSG00000054392	ENST00000537898	Q5VTY9
ENSG00000054392	ENST00000541565	Q5VTY9
ENSG00000054392	ENST00000545154	Q5VTY9
ENSG00000054392	ENST00000413764	Q5VTY9
ENSG00000054392	ENST00000545781	
ENSG00000182782	ENST00000328880	Q8TDS4
ENSG00000255398	ENST00000528880	P49019
ENSG00000107581	ENST00000369144	Q14152
ENSG00000107581	ENST00000541549	Q14152
ENSG00000163249	ENST00000392209	Q8N7R7
ENSG00000163249	ENST00000420822	
ENSG00000163249	ENST00000295414	Q8N7R7
ENSG00000163249	ENST00000339882	Q8N7R7
ENSG00000163249	ENST00000650811	
ENSG00000163249	ENST00000452312	
ENSG00000163249	ENST00000420321	
ENSG00000077522	ENST00000542672	P35609
ENSG00000077522	ENST00000366578	P35609
ENSG00000077522	ENST00000652096	
ENSG00000077522	ENST00000651786	
ENSG00000116604	ENST00000464356	Q14814
ENSG00000077522	ENST00000651275	
ENSG00000077522	ENST00000651091	
ENSG00000197223	ENST00000355848	Q13901
ENSG00000197223	ENST00000407324	
ENSG00000197223	ENST00000410067	Q13901
ENSG00000197223	ENST00000409302	Q13901
ENSG00000077522	ENST00000651781	
ENSG00000116604	ENST00000348159	Q14814
ENSG00000077522	ENST00000546208	
ENSG00000116604	ENST00000360595	Q14814
ENSG00000116604	ENST00000475587	
ENSG00000116604	ENST00000489057	
ENSG00000116604	ENST00000368240	
ENSG00000169174	ENST00000302118	Q8NBP7
ENSG00000128699	ENST00000392350	Q9P0S3
ENSG00000128699	ENST00000325795	Q9P0S3
ENSG00000128699	ENST00000392349	Q9P0S3
ENSG00000128699	ENST00000409519	
ENSG00000128699	ENST00000442547	
ENSG00000128699	ENST00000458355	
ENSG00000114923	ENST00000358055	P48751
ENSG00000114923	ENST00000373760	P48751
ENSG00000101210	ENST00000217182	Q05639
ENSG00000101210	ENST00000298049	
ENSG00000101210	ENST00000642899	
ENSG00000114923	ENST00000273063	P48751
ENSG00000101210	ENST00000645357	
ENSG00000101210	ENST00000646335	
ENSG00000114923	ENST00000425141	
ENSG00000114923	ENST00000317151	P48751
ENSG00000114923	ENST00000413743	
ENSG00000114923	ENST00000416910	
ENSG00000114923	ENST00000444906	
ENSG00000196917	ENST00000432564	Q9BXC0
ENSG00000138430	ENST00000284719	Q9NTK5
ENSG00000138430	ENST00000344357	Q9NTK5
ENSG00000138430	ENST00000428402	Q9NTK5
ENSG00000138430	ENST00000409546	
ENSG00000138430	ENST00000429575	
ENSG00000138430	ENST00000427472	
ENSG00000139726	ENST00000280557	O43583
ENSG00000139726	ENST00000455982	
ENSG00000174939	ENST00000563177	
ENSG00000174939	ENST00000483405	
ENSG00000174939	ENST00000308748	Q5U4P2
ENSG00000174939	ENST00000414952	Q5U4P2
ENSG00000174939	ENST00000566693	Q5U4P2
ENSG00000174939	ENST00000651383	
ENSG00000174943	ENST00000308768	Q8WZ19
ENSG00000174943	ENST00000568000	Q8WZ19
ENSG00000174943	ENST00000566842	
ENSG00000174943	ENST00000568995	
ENSG00000174943	ENST00000566413	
ENSG00000174943	ENST00000648037	
ENSG00000174943	ENST00000561540	
ENSG00000174943	ENST00000567795	
ENSG00000174943	ENST00000649581	
ENSG00000130783	ENST00000253079	Q6P9F0
ENSG00000183856	ENST00000361170	Q86VI3
ENSG00000130783	ENST00000392441	Q6P9F0
ENSG00000183856	ENST00000491900	
ENSG00000130783	ENST00000341952	Q6P9F0
ENSG00000130783	ENST00000539171	
ENSG00000130783	ENST00000537566	Q6P9F0
ENSG00000130783	ENST00000392440	
ENSG00000217236	ENST00000394967	P0CG40
ENSG00000273398	ENST00000406334	
ENSG00000138433	ENST00000342016	Q86X95
ENSG00000138433	ENST00000377973	
ENSG00000115946	ENST00000263657	Q9NRX1
ENSG00000115946	ENST00000430742	
ENSG00000221823	ENST00000234310	P63098
ENSG00000221823	ENST00000409752	
ENSG00000187862	ENST00000368237	A2A3L6
ENSG00000221823	ENST00000409377	
ENSG00000187862	ENST00000368236	A2A3L6
ENSG00000243667	ENST00000295121	Q96MX6
ENSG00000163382	ENST00000368234	
ENSG00000243667	ENST00000457114	
ENSG00000243667	ENST00000406245	
ENSG00000243667	ENST00000409164	Q96MX6
ENSG00000163382	ENST00000368235	Q8NCW5
ENSG00000163382	ENST00000368233	
ENSG00000064933	ENST00000441310	P54277
ENSG00000064933	ENST00000409985	
ENSG00000064933	ENST00000446877	
ENSG00000064933	ENST00000342075	
ENSG00000064933	ENST00000409823	P54277
ENSG00000064933	ENST00000374826	
ENSG00000064933	ENST00000450931	
ENSG00000064933	ENST00000424766	
ENSG00000064933	ENST00000447232	P54277
ENSG00000064933	ENST00000447734	
ENSG00000064933	ENST00000420421	
ENSG00000064933	ENST00000424307	
ENSG00000064933	ENST00000409593	P54277
ENSG00000064933	ENST00000452382	
ENSG00000162402	ENST00000294383	Q9UPU5
ENSG00000284299	ENST00000639602	
ENSG00000162402	ENST00000484447	
ENSG00000284299	ENST00000638983	
ENSG00000064933	ENST00000624204	
ENSG00000064933	ENST00000432292	
ENSG00000064933	ENST00000639501	
ENSG00000144306	ENST00000437944	
ENSG00000162402	ENST00000634589	
ENSG00000144306	ENST00000548868	
ENSG00000064933	ENST00000418224	
ENSG00000064933	ENST00000618056	
ENSG00000116984	ENST00000366577	Q99707
ENSG00000144306	ENST00000458563	
ENSG00000116984	ENST00000650888	
ENSG00000125534	ENST00000370179	Q9H3Y8
ENSG00000125534	ENST00000370177	
ENSG00000144306	ENST00000409673	Q0VDG4
ENSG00000116984	ENST00000535889	Q99707
ENSG00000116984	ENST00000651455	
ENSG00000144306	ENST00000272732	Q0VDG4
ENSG00000116984	ENST00000366576	
ENSG00000144306	ENST00000435964	
ENSG00000144306	ENST00000424069	
ENSG00000144306	ENST00000427038	
ENSG00000144306	ENST00000548031	
ENSG00000158887	ENST00000463290	P25189
ENSG00000101213	ENST00000542869	Q13882
ENSG00000158887	ENST00000533357	P25189
ENSG00000101213	ENST00000217185	Q13882
ENSG00000158887	ENST00000491222	
ENSG00000158887	ENST00000526189	
ENSG00000119979	ENST00000472379	
ENSG00000139436	ENST00000355312	Q14161
ENSG00000139436	ENST00000457474	Q14161
ENSG00000139436	ENST00000361006	Q14161
ENSG00000160818	ENST00000368232	
ENSG00000160818	ENST00000438976	
ENSG00000160818	ENST00000415314	
ENSG00000139436	ENST00000553118	Q14161
ENSG00000139436	ENST00000551209	
ENSG00000139436	ENST00000550186	
ENSG00000139436	ENST00000547815	Q14161
ENSG00000139436	ENST00000320063	
ENSG00000160818	ENST00000463513	
ENSG00000257594	ENST00000529983	Q8N4A0
ENSG00000160818	ENST00000474904	
ENSG00000119979	ENST00000361432	Q8TCE6
ENSG00000139436	ENST00000354574	
ENSG00000119979	ENST00000648560	
ENSG00000143473	ENST00000367007	
ENSG00000143473	ENST00000638498	
ENSG00000139323	ENST00000393179	
ENSG00000143473	ENST00000640710	O95259
ENSG00000139437	ENST00000544838	Q9BT92
ENSG00000143473	ENST00000271751	O95259
ENSG00000139323	ENST00000313546	Q8TC44
ENSG00000139437	ENST00000405876	Q9BT92
ENSG00000143473	ENST00000639952	O95259
ENSG00000143473	ENST00000640528	O95259
ENSG00000139437	ENST00000312777	Q9BT92
ENSG00000139323	ENST00000549035	Q8TC44
ENSG00000143473	ENST00000638960	O95259
ENSG00000139437	ENST00000536408	
ENSG00000143473	ENST00000640625	
ENSG00000143473	ENST00000638357	
ENSG00000143473	ENST00000640243	
ENSG00000143473	ENST00000640044	
ENSG00000143473	ENST00000640566	
ENSG00000143473	ENST00000640522	
ENSG00000161640	ENST00000447370	Q96RL6
ENSG00000139323	ENST00000547496	
ENSG00000139323	ENST00000548715	
ENSG00000161640	ENST00000426971	Q96RL6
ENSG00000139323	ENST00000549504	
ENSG00000161640	ENST00000426296	
ENSG00000283952	ENST00000638880	
ENSG00000163251	ENST00000295417	Q13467
ENSG00000139323	ENST00000547274	
ENSG00000139323	ENST00000546830	
ENSG00000213024	ENST00000422090	P37198
ENSG00000125508	ENST00000217188	Q9H3Y6
ENSG00000259075	ENST00000548729	
ENSG00000259075	ENST00000547474	
ENSG00000213024	ENST00000352066	P37198
ENSG00000213024	ENST00000597029	P37198
ENSG00000213024	ENST00000597723	
ENSG00000213024	ENST00000596217	P37198
ENSG00000116711	ENST00000367466	P47712
ENSG00000213024	ENST00000593652	
ENSG00000213024	ENST00000595761	
ENSG00000213024	ENST00000599567	
ENSG00000213024	ENST00000600645	
ENSG00000213024	ENST00000596437	
ENSG00000213024	ENST00000594673	
ENSG00000213024	ENST00000599788	
ENSG00000213024	ENST00000600935	
ENSG00000213024	ENST00000596680	
ENSG00000178385	ENST00000427836	Q6ZWE6
ENSG00000178385	ENST00000447645	
ENSG00000178385	ENST00000457206	
ENSG00000119865	ENST00000409559	Q96F85
ENSG00000119865	ENST00000263655	Q96F85
ENSG00000119865	ENST00000409862	
ENSG00000118231	ENST00000264376	P07320
ENSG00000130787	ENST00000253083	O75146
ENSG00000163254	ENST00000282141	P07315
ENSG00000183648	ENST00000553514	O75438
ENSG00000183648	ENST00000329559	O75438
ENSG00000104951	ENST00000391826	Q96RQ9
ENSG00000130787	ENST00000535012	
ENSG00000183648	ENST00000605997	O75438
ENSG00000183648	ENST00000555441	O75438
ENSG00000183648	ENST00000617122	O75438
ENSG00000104951	ENST00000601717	
ENSG00000104951	ENST00000341114	Q96RQ9
ENSG00000104951	ENST00000595948	Q96RQ9
ENSG00000104951	ENST00000593956	
ENSG00000104951	ENST00000596022	
ENSG00000104951	ENST00000597295	
ENSG00000104951	ENST00000596011	
ENSG00000182187	ENST00000260988	P07316
ENSG00000163328	ENST00000392552	Q7Z3F1
ENSG00000143252	ENST00000367975	Q99643
ENSG00000163328	ENST00000392551	Q7Z3F1
ENSG00000143252	ENST00000342751	Q99643
ENSG00000168582	ENST00000304502	P11844
ENSG00000163328	ENST00000295500	Q7Z3F1
ENSG00000143252	ENST00000432287	Q99643
ENSG00000143252	ENST00000392169	Q99643
ENSG00000143252	ENST00000513009	Q99643
ENSG00000163328	ENST00000614352	
ENSG00000143252	ENST00000504963	
ENSG00000143252	ENST00000470743	
ENSG00000204673	ENST00000391833	Q96B36
ENSG00000188931	ENST00000367974	Q5VTH2
ENSG00000149932	ENST00000414689	Q86XT9
ENSG00000149932	ENST00000279396	Q86XT9
