gene	chrom	position
TAB2	6	1209743575
TAB3	23	2900847893
TAC1	7	1328690771
TAC3	12	1998305865
TAC4	17	2536221528
TACC1	8	1428848397
TACC2	10	1795301067
TACC3	4	690553726
TACO1	17	2549983970
TACR1	2	323967795
TACR2	10	1742683911
TACR3	4	792419986
TACSTD2	1	58576185
TADA1	1	166857567
TADA2A	17	2523794252
TADA2B	4	695873884
TADA3	3	500571994
TAF1	23	2941382781
TAF10	11	1813516749
TAF11	6	1095252167
TAF12	1	28603539
TAF13	1	109064523
TAF15	17	2522192456
TAF1A	1	222558660
TAF1B	2	258761905
TAF1C	16	2480485917
TAF1D	11	1900641988
TAF1L	9	1567787185
TAF2	8	1509834853
TAF3	10	1681097795
TAF4	20	2770272366
TAF4B	18	2595704395
TAF5	10	1776647075
TAF5L	1	229594297
TAF6	7	1331065404
TAF6L	11	1869681611
TAF7	5	1020324347
TAF7L	23	2971285659
TAF8	6	1102424119
TAF9	5	948370295
TAF9B	23	2948148076
TAGAP	6	1219409404
TAGLN	11	1924108841
TAGLN2	1	159918800
TAGLN3	3	602791060
TAL1	1	47219720
TAL2	9	1640819583
TALDO1	11	1807653309
TAMM41	3	502582142
TANC1	2	407984274
TANC2	17	2549392446
TANGO2	22	2839270971
TANGO6	16	2465150594
TANK	2	410098026
TAOK1	17	2515834435
TAOK2	16	2426284749
TAOK3	12	2059444483
TAP1	6	1093219156
TAP2	6	1093195866
TAPBP	6	1093675337
TAPBPL	12	1947745735
TAPT1	4	704993612
TARBP1	1	234391577
TARBP2	12	1994794895
TARDBP	1	11013728
TARM1	19	2703794812
TARS	5	912446439
TARS2	1	150487451
TARSL2	15	2396038499
TAS1R1	1	6555374
TAS1R2	1	18839599
TAS1R3	1	1331346
TAS2R1	5	888634485
TAS2R10	12	1952118832
TAS2R13	12	1952201873
TAS2R14	12	1952231740
TAS2R16	7	1353952917
TAS2R19	12	1952315158
TAS2R20	12	1952290432
TAS2R3	7	1372722317
TAS2R30	12	1952426771
TAS2R31	12	1952323892
TAS2R38	7	1372930846
TAS2R39	7	1374141577
TAS2R4	7	1372736647
TAS2R40	7	1374180237
TAS2R41	7	1374436031
TAS2R42	12	1952479479
TAS2R43	12	1952384786
TAS2R46	12	1952354851
TAS2R5	7	1372748520
TAS2R50	12	1952279447
TAS2R60	7	1374401611
TAS2R7	12	1952095100
TAS2R8	12	1952099537
TAS2R9	12	1952102623
TASP1	20	2721686558
TAT	16	2467875120
TATDN1	8	1514591523
TATDN2	3	501040838
TATDN3	1	212791922
TAX1BP1	7	1258706683
TAX1BP3	17	2490046634
TAZ	23	3024428310
TBATA	10	1744050461
TBC1D1	4	726732400
TBC1D10A	22	2849526547
TBC1D10B	16	2426664920
TBC1D10C	11	1874310030
TBC1D12	10	1767681699
TBC1D13	9	1663944440
TBC1D14	4	695753694
TBC1D15	12	2013133268
TBC1D16	17	2566323745
TBC1D17	19	2699602533
TBC1D19	4	715414498
TBC1D2	9	1633356467
TBC1D20	20	2708734784
TBC1D21	15	2368257627
TBC1D22A	22	2865996959
TBC1D22B	6	1097631495
TBC1D23	3	591052656
TBC1D24	16	2398803125
TBC1D25	23	2918556264
TBC1D26	17	2502118235
TBC1D28	17	2505019348
TBC1D2B	15	2372382077
TBC1D3	17	2524564860
TBC1D30	12	2006118366
TBC1D31	8	1513175699
TBC1D32	6	1181454348
TBC1D3B	17	2522548881
TBC1D3C	17	2524440894
TBC1D3D	17	2524388447
TBC1D3E	17	2524512382
TBC1D3G	17	2522708298
TBC1D3H	17	2522760732
TBC1D3I	17	2522636840
TBC1D3K	17	2524308886
TBC1D3L	17	2524361356
TBC1D4	13	2149814634
TBC1D5	3	507952600
TBC1D7	6	1073678678
TBC1D8	2	349926184
TBC1D8B	23	2976819320
TBC1D9	4	829452499
TBC1D9B	5	1058868800
TBCA	5	956696770
TBCB	19	2685840370
TBCC	6	1103118610
TBCCD1	3	677342787
TBCD	17	2569135080
TBCE	1	235380050
TBCEL	11	1927951518
TBCK	4	794876874
TBK1	12	2005749357
TBKBP1	17	2534078999
TBL1X	23	2879670053
TBL1XR1	3	667817135
TBL1Y	24	3033051960
TBL2	7	1304528665
TBL3	16	2398279141
TBP	6	1230930607
TBPL1	6	1194353703
TBPL2	14	2244268502
TBR1	2	410334774
TBRG1	11	1931528911
TBRG4	7	1276058483
TBX1	22	2838993816
TBX10	11	1874537432
TBX15	1	118884732
TBX18	6	1145110262
TBX19	1	168281091
TBX2	17	2547783063
TBX20	7	1266160588
TBX21	17	2534116341
TBX22	23	2950038736
TBX3	12	2055965327
TBX4	17	2547839377
TBX5	12	2055649018
TBX6	16	2426393201
TBXA2R	19	2653319645
TBXAS1	7	1370833761
TBXT	6	1226531892
TC2N	14	2280637223
TCAF1	7	1374812291
TCAF2	7	1374661153
TCAIM	3	535146420
TCAP	17	2526048246
TCEA1	8	1444071033
TCEA2	20	2772359511
TCEA3	1	23381466
TCEAL1	23	2973646383
TCEAL2	23	2972143297
TCEAL3	23	2973625531
TCEAL4	23	2973592936
TCEAL5	23	2973290409
TCEAL6	23	2972157246
TCEAL7	23	2973347870
TCEAL8	23	2973270092
TCEAL9	23	2973374151
TCEANC	23	2883676153
TCEANC2	1	54054423
TCERG1	5	1025452702
TCERG1L	10	1804372247
TCF12	15	2351303831
TCF15	20	2708900789
TCF19	6	1091533047
TCF20	22	2861395513
TCF21	6	1194262975
TCF23	2	276067497
TCF24	8	1457050980
TCF25	16	2486180644
TCF3	19	2651336516
TCF4	18	2624705686
TCF7	5	1013120259
TCF7L1	2	334052048
TCF7L2	10	1786229842
TCFL5	20	2771138173
TCHH	1	152107385
TCHHL1	1	152084967
TCHP	12	2051196513
TCIM	8	1430256462
TCIRG1	11	1874947099
TCL1A	14	2284565878
TCL1B	14	2284540591
TCN1	11	1866758802
TCN2	22	2849841504
TCOF1	5	1029363099
TCP1	6	1220152622
TCP10	6	1227746746
TCP10L	21	2805146572
TCP10L2	6	1227545722
TCP11	6	1095491846
TCP11L1	11	1839949601
TCP11L2	12	2047604562
TCP11X2	23	2972476979
TCTA	3	540204064
TCTE1	6	1104653758
TCTE3	6	1230113762
TCTEX1D1	1	66754659
TCTEX1D2	3	687082964
TCTEX1D4	1	44806003
TCTN1	12	2051907669
TCTN2	12	2064964727
TCTN3	10	1768943152
TDG	12	2045259524
TDGF1	3	537369607
TDO2	4	844734063
TDP1	14	2278817238
TDP2	6	1085024365
TDRD1	10	1787466917
TDRD10	1	154506904
TDRD12	19	2682444882
TDRD15	2	270055831
TDRD3	13	2134925207
TDRD5	1	179592616
TDRD6	6	1107061706
TDRD7	9	1632585552
TDRD9	14	2292782633
TDRKH	1	151774452
TDRP	8	1390594501
TEAD1	11	1819670060
TEAD2	19	2699066133
TEAD3	6	1095848621
TEAD4	12	1944288253
TEC	4	736967720
TECPR1	7	1329175548
TECPR2	14	2291230845
TECR	19	2664254506
TECRL	4	753107339
TECTA	11	1928008493
TECTB	10	1785562820
TEDC1	14	2294345226
TEDC2	16	2398767121
TEDDM1	1	182399664
TEF	22	2860601705
TEFM	17	2517282055
TEK	9	1562266677
TEKT1	17	2493182913
TEKT2	1	36084922
TEKT3	17	2501686822
TEKT4	2	343789943
TEKT5	16	2406934559
TELO2	16	2397801258
TEN1	17	2562369079
TENM1	23	2994397002
TENM2	5	1046760406
TENM3	4	871154325
TENM4	11	1885563885
TENT2	5	958625001
TENT4B	16	2446459929
TENT5A	6	1142123272
TENT5B	1	27005944
TENT5C	1	117622869
TENT5D	23	2950459006
TEP1	14	2209222560
TEPP	16	2454283448
TEPSIN	17	2567611814
TERB2	15	2339340636
TERF1	8	1463111816
TERF2	16	2465663874
TERF2IP	16	2471954859
TERT	5	880259080
TES	7	1347168866
TESC	12	2058332619
TESK1	9	1570762706
TESK2	1	45344840
TESMIN	11	1875614135
TESPA1	12	1996254655
TET1	10	1741851424
TET2	4	794064247
TET3	2	322904767
TEX10	9	1635459277
TEX101	19	2693131314
TEX11	23	2940545561
TEX12	11	1919075096
TEX13A	23	2975235430
TEX13B	23	2977997546
TEX13C	23	2995336586
TEX13D	23	2994349384
TEX14	17	2544939897
TEX15	8	1420936215
TEX19	17	2568745037
TEX2	17	2550531855
TEX22	14	2294253464
TEX26	13	2105460558
TEX261	2	319906963
TEX264	3	542465942
TEX28	23	3024287881
TEX29	13	2185848733
TEX30	13	2177294243
TEX33	22	2856225351
TEX35	1	178513189
TEX36	10	1798855834
TEX37	2	337444008
TEX38	1	46671935
TEX43	5	1005637087
TEX44	2	480511315
TEX45	19	2657225632
TEX46	1	23010901
TEX47	7	1319752339
TEX48	9	1649823729
TEX49	12	1990020967
TEX50	1	173635522
TEX51	2	375817282
TEX53	9	1649813615
TEX9	15	2350749368
TF	3	624538078
TFAM	10	1731664633
TFAP2A	6	1070771994
TFAP2B	6	1111192469
TFAP2C	20	2764925743
TFAP2D	6	1111087633
TFAP2E	1	35573578
TFAP4	16	2400565031
TFB1M	6	1215631413
TFB2M	1	246541031
TFCP2	12	1992388727
TFCP2L1	2	370142704
TFDP1	13	2188113680
TFDP2	3	632744150
TFDP3	23	3003233508
TFE3	23	2919046624
TFEB	6	1102058176
TFEC	7	1346898709
TFF1	21	2814932277
TFF2	21	2814916331
TFF3	21	2814882054
TFG	3	591505323
TFIP11	22	2845726185
TFPI	2	436385299
TFPI2	7	1324844978
TFPT	19	2703831859
TFR2	7	1331579015
TFRC	3	686843579
TG	8	1522969930
TGDS	13	2169102624
TGFA	2	319369222
TGFB1	19	2691055861
TGFB1I1	16	2427779165
TGFB2	1	218346702
TGFB3	14	2264813310
TGFBI	5	1015034408
TGFBR1	9	1634262292
TGFBR2	3	521398521
TGFBR3	1	91683739
TGFBR3L	19	2657641077
TGFBRAP1	2	354185746
TGIF1	18	2572925201
TGIF2	20	2744874973
TGIF2-RAB5IF	20	2744874973
TGIF2LX	23	2959938552
TGIF2LY	24	3029606120
TGM1	14	2213103436
TGM2	20	2746426417
TGM3	20	2710592262
TGM4	3	535666316
TGM5	15	2337617108
TGM6	20	2710677167
TGM7	15	2337660372
TGOLN2	2	334241068
TGS1	8	1445876548
TH	11	1809070060
THADA	2	292149311
THAP1	8	1432940891
THAP10	15	2365266371
THAP11	16	2464149531
THAP12	11	1883256691
THAP2	12	2012957996
THAP3	1	6625219
THAP4	2	490502969
THAP5	7	1339522349
THAP6	4	764345757
THAP7	22	2840234052
THAP8	19	2685760249
THAP9	4	771731107
THBD	20	2731343975
THBS1	15	2333965775
THBS2	6	1229591399
THBS3	1	155195841
THBS4	5	959040890
THEG	19	2650087009
THEGL	4	745360981
THEM4	1	151874888
THEM5	1	151847371
THEM6	8	1532830276
THEMIS	6	1188083562
THEMIS2	1	27872572
THG1L	5	1036736793
THNSL1	10	1698302309
THNSL2	2	337091514
THOC1	18	2569692087
THOC2	23	2993627402
THOC3	5	1054965321
THOC5	22	2848742629
THOC6	16	2399331303
THOC7	3	554625769
THOP1	19	2652510472
THPO	3	675164150
THRA	17	2526457375
THRAP3	1	36282564
THRB	3	514914521
THRSP	11	1884969709
THSD1	13	2126905253
THSD4	15	2365525445
THSD7A	7	1242333952
THSD7B	2	385800542
THTPA	14	2212410881
THUMPD1	16	2417043856
THUMPD2	2	288655098
THUMPD3	3	500156706
THY1	11	1926325235
THYN1	11	1941154265
TIA1	2	319131082
TIAF1	17	2515456738
TIAL1	10	1792854750
TIAM1	21	2803690166
TIAM2	6	1215502801
TICAM1	19	2654541048
TICAM2	5	994585901
TICRR	15	2383959504
TIE1	1	43301072
TIFA	4	801108166
TIFAB	5	1014454806
TIGAR	12	1945614758
TIGD1	2	481466470
TIGD2	4	777943279
TIGD3	11	1872261636
TIGD4	4	841599770
TIGD5	8	1533700833
TIGD6	5	1029000135
TIGD7	16	2399605941
TIGIT	3	605085699
TIMD4	5	1035924809
TIMELESS	12	1997711202
TIMM10	11	1864434544
TIMM10B	11	1813387344
TIMM13	19	2652151757
TIMM17A	1	201955527
TIMM17B	23	2918910195
TIMM21	18	2643626270
TIMM22	17	2487380029
TIMM23	10	1719251710
TIMM23B	10	1723221280
TIMM29	19	2660653632
TIMM44	19	2657651996
TIMM8A	23	2971362965
TIMM8B	11	1918991122
TIMM9	14	2247263157
TIMMDC1	3	610290371
TIMP1	23	2917599882
TIMP2	17	2565238553
TIMP3	22	2852036174
TIMP4	3	502945152
TINAG	6	1114682128
TINAGL1	1	31577149
TINF2	14	2213093920
TIPARP	3	647469335
TIPIN	15	2360720875
TIPRL	1	168179078
TIRAP	11	1933196722
TJAP1	6	1103872579
TJP1	15	2324085512
TJP2	9	1604331459
TJP3	19	2653446702
TK1	17	2564557645
TK2	16	2462818944
TKFC	11	1868240556
TKT	3	544017393
TKTL1	23	3024312326
TKTL2	4	852302158
TLCD1	17	2515107396
TLCD2	17	2488090656
TLDC2	20	2745172373
TLE1	9	1616741284
TLE2	19	2652722657
TLE3	15	2364434014
TLE4	9	1614729877
TLE6	19	2652703043
TLK1	2	419912143
TLK2	17	2548864012
TLL1	4	854704209
TLL2	10	1769647173
TLN1	9	1570854877
TLN2	15	2357031228
TLNRD1	15	2375386189
TLR1	4	727626775
TLR10	4	727603459
TLR2	4	842533212
TLR3	4	874906924
TLR4	9	1652861559
TLR5	1	223110455
TLR6	4	727657387
TLR7	23	2882884045
TLR8	23	2882923173
TLR9	3	543012854
TLX1	10	1774410627
TLX2	2	323433170
TLX3	5	1050314718
TM2D1	1	61683436
TM2D2	8	1429094261
TM2D3	15	2396017594
TM4SF1	3	640161503
TM4SF18	3	640113115
TM4SF19	3	687115454
TM4SF20	2	476282087
TM4SF4	3	640266515
TM4SF5	17	2491154809
TM6SF1	15	2377491598
TM6SF2	19	2668989473
TM7SF2	11	1872017843
TM7SF3	12	1968267451
TM9SF1	14	2213043538
TM9SF2	13	2174029449
TM9SF3	10	1769801348
TM9SF4	20	2740405939
TMA16	4	852325106
TMA7	3	539231934
TMBIM1	2	467193838
TMBIM4	12	2007431446
TMBIM6	12	1991035623
TMC1	9	1607805735
TMC2	20	2710832820
TMC3	15	2375716336
TMC4	19	2703885115
TMC5	16	2415747015
TMC6	17	2564496034
TMC7	16	2415291040
TMC8	17	2564514475
TMCC1	3	620443118
TMCC2	1	205228565
TMCC3	12	2035864921
TMCO1	1	165728023
TMCO2	1	40247994
TMCO3	13	2188023424
TMCO4	1	19683040
TMCO5A	15	2332320241
TMCO6	5	1019644880
TMED1	19	2660557804
TMED10	14	2263989008
TMED2	12	2064878123
TMED3	15	2373695167
TMED4	7	1275537637
TMED5	1	93154670
TMED6	16	2465650383
TMED7	5	994621561
TMED7-TICAM2	5	994585901
TMED8	14	2266195894
TMED9	5	1056597567
TMEFF1	9	1635630631
TMEFF2	2	440868674
TMEM100	17	2542103552
TMEM101	17	2530394814
TMEM102	17	2493818758
TMEM104	17	2561160217
TMEM106A	17	2529595928
TMEM106B	7	1243172969
TMEM106C	12	1989257723
TMEM107	17	2494557089
TMEM108	3	624020949
TMEM109	11	1867825521
TMEM11	17	2507581210
TMEM110-MUSTN1	3	543624961
TMEM114	16	2404876749
TMEM115	3	541146980
TMEM116	12	2053225107
TMEM117	12	1985138138
TMEM119	12	2049885018
TMEM120A	7	1306945190
TMEM120B	12	2063006382
TMEM121	14	2294382958
TMEM121B	22	2836353563
TMEM123	11	1909304694
TMEM125	1	43272723
TMEM126A	11	1892556083
TMEM126B	11	1892534435
TMEM127	2	345172171
TMEM128	4	693068140
TMEM129	4	690547484
TMEM130	7	1329806214
TMEM131	2	346675462
TMEM131L	4	842296702
TMEM132A	11	1867830461
TMEM132B	12	2066620110
TMEM132C	12	2069560889
TMEM132D	12	2070367361
TMEM132E	17	2520963963
TMEM134	11	1874370441
TMEM135	11	1893943873
TMEM136	11	1927233203
TMEM138	11	1868270218
TMEM139	7	1374244116
TMEM140	7	1366122600
TMEM141	9	1671948457
TMEM143	19	2698058028
TMEM144	4	847042972
TMEM145	19	2692038186
TMEM147	19	2685270549
TMEM14A	6	1113050680
TMEM14B	6	1071122779
TMEM14C	6	1071098191
TMEM150A	2	334517439
TMEM150B	19	2705037668
TMEM150C	4	771315815
TMEM151A	11	1873197841
TMEM151B	6	1104644320
TMEM154	4	841458850
TMEM155	4	810590598
TMEM156	4	727801374
TMEM158	3	536016762
TMEM159	16	2417468159
TMEM160	19	2696770796
TMEM161A	19	2668844739
TMEM161B	5	967195404
TMEM163	2	383375079
TMEM164	23	2980020241
TMEM165	4	744226494
TMEM167A	5	962062436
TMEM167B	1	109090873
TMEM168	7	1343725355
TMEM169	2	465014327
TMEM17	2	311419572
TMEM170A	16	2471754534
TMEM170B	6	1071911855
TMEM171	5	952128726
TMEM173	5	1018481613
TMEM174	5	952178596
TMEM175	4	689778044
TMEM176A	7	1381759709
TMEM176B	7	1381749689
TMEM177	2	368599217
TMEM178A	2	288584338
TMEM178B	7	1372032469
TMEM179	14	2293447602
TMEM179B	11	1869693259
TMEM18	2	249587943
TMEM181	6	1218910024
TMEM182	2	351676834
TMEM183A	1	203007466
TMEM184A	7	1232505110
TMEM184B	22	2857455641
TMEM184C	4	836448261
TMEM185A	23	3019614477
TMEM185B	2	369140287
TMEM186	16	2405102928
TMEM187	23	3023998529
TMEM189	20	2758421256
TMEM189-UBE2V1	20	2758378966
TMEM19	12	2012980167
TMEM190	19	2705101663
TMEM191B	22	2837762153
TMEM191C	22	2840701491
TMEM192	4	853909962
TMEM196	7	1250680233
TMEM198	2	468463091
TMEM199	17	2514740557
TMEM200A	6	1190814000
TMEM200B	1	29120905
TMEM200C	18	2575367659
TMEM201	1	9588931
TMEM202	15	2366782244
TMEM203	9	1672362090
TMEM204	16	2397841252
TMEM205	19	2661067624
TMEM206	1	212365215
TMEM207	3	681221232
TMEM208	16	2463534195
TMEM209	7	1361124609
TMEM210	9	1672328061
TMEM211	22	2844169505
TMEM212	3	662635021
TMEM213	7	1369756263
TMEM214	2	275951379
TMEM215	9	1567941270
TMEM216	11	1868298459
TMEM217	6	1097586543
TMEM218	11	1932003433
TMEM219	16	2426270120
TMEM220	17	2497098339
TMEM221	19	2667161267
TMEM222	1	27322198
TMEM223	11	1869696450
TMEM225	11	1930788965
TMEM225B	7	1330562547
TMEM229A	7	1354990019
TMEM229B	14	2256327543
TMEM230	20	2713365386
TMEM231	16	2471846970
TMEM232	5	989425932
TMEM233	12	2060887335
TMEM234	1	32216853
TMEM235	17	2564614910
TMEM236	10	1691031381
TMEM237	2	450542618
TMEM238	19	2705108538
TMEM239	20	2711112533
TMEM240	1	1535359
TMEM241	18	2592775468
TMEM242	6	1217666478
TMEM243	7	1318154794
TMEM244	6	1190204896
TMEM245	9	1644177546
TMEM246	9	1636632967
TMEM247	2	295397949
TMEM248	7	1297900024
TMEM249	8	1534456277
TMEM25	11	1925437629
TMEM250	9	1671273567
TMEM251	14	2282040399
TMEM252	9	1603694345
TMEM253	14	2209955467
TMEM254	10	1753357785
TMEM255A	23	2990277336
TMEM255B	13	2188287112
TMEM256	17	2493785952
TMEM258	11	1868695622
TMEM259	19	2650735159
TMEM26	10	1734689407
TMEM260	14	2245434038
TMEM262	11	1871994282
TMEM263	12	2048260603
TMEM265	16	2427048720
TMEM266	15	2370518181
TMEM267	5	922451574
TMEM268	9	1649774282
TMEM270	7	1304819353
TMEM272	13	2126344593
TMEM273	10	1722434970
TMEM30A	6	1135629679
TMEM30B	14	2250134215
TMEM31	23	2973728725
TMEM33	4	730765789
TMEM35A	23	2971095469
TMEM35B	1	34981944
TMEM37	2	368350267
TMEM38A	19	2666386027
TMEM38B	9	1640851747
TMEM39A	3	610223618
TMEM39B	1	32073048
TMEM40	3	503526411
TMEM41A	3	676283174
TMEM41B	11	1816189251
TMEM42	3	535653562
TMEM43	3	504916831
TMEM44	3	685380166
TMEM45A	3	591311201
TMEM45B	11	1936758310
TMEM47	23	2904646779
TMEM50A	1	25340487
TMEM50B	21	2806020616
TMEM51	1	15215088
TMEM52	1	1917882
TMEM52B	12	1951473061
TMEM53	1	44654559
TMEM54	1	32894805
TMEM56	1	95143902
TMEM56-RWDD3	1	95143902
TMEM59	1	54032150
TMEM59L	19	2668337768
TMEM60	7	1308752130
TMEM61	1	54981066
TMEM62	15	2337517720
TMEM63A	1	225847040
TMEM63B	6	1104508162
TMEM63C	14	2266072937
TMEM64	8	1480728600
TMEM65	8	1514416889
TMEM67	8	1483857844
TMEM68	8	1445843061
TMEM69	1	45691069
TMEM70	8	1464079211
TMEM71	8	1522813896
TMEM72	10	1718190598
TMEM74	8	1498887110
TMEM74B	20	2709477046
TMEM79	1	156285227
TMEM80	11	1807601436
TMEM81	1	205083553
TMEM82	1	15742560
TMEM86A	11	1825604714
TMEM86B	19	2704951990
TMEM87A	15	2336595625
TMEM87B	2	360973955
TMEM88	17	2494237961
TMEM88B	1	1426128
TMEM89	3	539412479
TMEM8A	16	2396678963
TMEM8B	9	1570999525
TMEM9	1	201135663
TMEM91	19	2691103119
TMEM92	17	2536657388
TMEM94	17	2561854792
TMEM95	17	2493738091
TMEM97	17	2514702126
TMEM98	17	2519314415
TMEM99	17	2527217403
TMEM9B	11	1815854147
TMF1	3	559814814
TMIE	3	537493125
TMIGD1	17	2516699573
TMIGD2	19	2654017408
TMIGD3	1	111483687
TMLHE	23	3025508001
TMOD1	9	1632681275
TMOD2	15	2346150359
TMOD3	15	2346246802
TMOD4	1	151170081
TMPO	12	2039809354
TMPPE	3	523884471
TMPRSS11A	4	756741646
TMPRSS11B	4	757058215
TMPRSS11D	4	756652641
TMPRSS11E	4	757277817
TMPRSS11F	4	756884213
TMPRSS12	12	1992136451
TMPRSS13	11	1924808066
TMPRSS15	21	2790839767
TMPRSS2	21	2814035940
TMPRSS3	21	2814942560
TMPRSS4	11	1924983130
TMPRSS5	11	1920594087
TMPRSS6	22	2856300252
TMPRSS7	3	602833595
TMPRSS9	19	2652114595
TMSB10	2	333824381
TMSB15A	23	2972530553
TMSB15B	23	2973980989
TMSB4X	23	2882992728
TMSB4Y	24	3039731211
TMTC1	12	1970800332
TMTC2	12	2023981073
TMTC3	12	2029441802
TMTC4	13	2175132836
TMUB1	7	1382039707
TMUB2	17	2530570595
TMX1	14	2240094416
TMX2	11	1864618446
TMX3	18	2638154394
TMX4	20	2716278449
TNC	9	1650178243
TNF	6	1091949319
TNFAIP1	17	2514722408
TNFAIP2	14	2291980581
TNFAIP3	6	1198244805
TNFAIP6	2	400276030
TNFAIP8	5	998274259
TNFAIP8L1	19	2654376679
TNFAIP8L2	1	151158698
TNFAIP8L3	15	2345441798
TNFRSF10A	8	1413294623
TNFRSF10B	8	1413125600
TNFRSF10C	8	1413206051
TNFRSF10D	8	1413240799
TNFRSF11A	18	2631802814
TNFRSF11B	8	1509027303
TNFRSF12A	16	2399327374
TNFRSF13B	17	2503322433
TNFRSF13C	22	2861159539
TNFRSF14	1	2556665
TNFRSF17	16	2408272301
TNFRSF18	1	1203591
TNFRSF19	13	2098118026
TNFRSF1A	12	1947622798
TNFRSF1B	1	12167092
TNFRSF21	6	1107606342
TNFRSF25	1	6461434
TNFRSF4	1	1211555
TNFRSF6B	20	2771992966
TNFRSF8	1	12063599
TNFRSF9	1	7920835
TNFSF10	3	663298129
TNFSF11	13	2117102146
TNFSF12	17	2493932040
TNFSF12-TNFSF13	17	2493932040
TNFSF13	17	2493941926
TNFSF13B	13	2182797738
TNFSF14	19	2656389735
TNFSF15	9	1649947538
TNFSF18	1	173041367
TNFSF4	1	173186516
TNFSF8	9	1650051165
TNFSF9	19	2656255846
TNIK	3	661855518
TNIP1	5	1030035994
TNIP2	4	691572561
TNIP3	4	809962935
TNK1	17	2493765813
TNK2	3	686655818
TNKS	8	1399658869
TNKS1BP1	11	1864206367
TNKS2	10	1765077776
TNMD	23	2970601485
TNN	1	175077419
TNNC1	3	543242912
TNNC2	20	2754119546
TNNI1	1	201410328
TNNI2	11	1808745524
TNNI3	19	2704876643
TNNI3K	1	74235452
TNNT1	19	2704857724
TNNT2	1	201359210
TNNT3	11	1808828702
TNP1	2	465778030
TNP2	16	2407574972
TNPO1	5	951822090
TNPO2	19	2662426155
TNPO3	7	1359915413
TNR	1	175323357
TNRC18	7	1236266264
TNRC6A	16	2421036818
TNRC6B	22	2859359990
TNRC6C	17	2564431949
TNS1	2	466722822
TNS2	12	1994342630
TNS3	7	1278236234
TNS4	17	2526860474
TNXB	6	1092414926
TOB1	17	2537245866
TOB2	22	2860670483
TOE1	1	45340253
TOGARAM1	14	2233816545
TOGARAM2	2	277913198
TOLLIP	11	1808182866
TOM1	22	2854534101
TOM1L1	17	2541283752
TOM1L2	17	2504230521
TOMM20	1	235112064
TOMM20L	14	2247250081
TOMM22	22	2857916151
TOMM34	20	2753239307
TOMM40	19	2694616225
TOMM40L	1	161226490
TOMM5	9	1572745984
TOMM6	6	1102161275
TOMM7	7	1253771328
TOMM70	3	591157201
TONSL	8	1534532072
TOP1	20	2749325266
TOP1MT	8	1533412370
TOP2A	17	2526772405
TOP2B	3	516389944
TOP3A	17	2504657688
TOP3B	22	2841191286
TOPAZ1	3	535033691
TOPBP1	3	624392887
TOPORS	9	1567698473
TOR1A	9	1664971058
TOR1AIP1	1	179882503
TOR1AIP2	1	179846071
TOR1B	9	1664960299
TOR2A	9	1662889120
TOR3A	1	179082129
TOR4A	9	1672435776
TOX	8	1448910676
TOX2	20	2752211090
TOX3	16	2448746201
TOX4	14	2210331402
TP53	17	2494052495
TP53AIP1	11	1935840864
TP53BP1	15	2337791300
TP53BP2	1	223780853
TP53I11	11	1851840711
TP53I13	17	2515951645
TP53I3	2	272995942
TP53INP1	8	1485033408
TP53INP2	20	2743004938
TP53RK	20	2754982951
TP53TG3	16	2428981528
TP53TG3B	16	2429667885
TP53TG3C	16	2429501270
TP53TG3D	16	2428560330
TP53TG3E	16	2429611350
TP53TG3F	16	2429766656
TP53TG5	20	2753670105
TP63	3	680423153
TP73	1	3682366
TPBG	6	1142738539
TPBGL	11	1882146877
TPCN1	12	2054518732
TPCN2	11	1875954825
TPD52	8	1470141045
TPD52L1	6	1185527529
TPD52L2	20	2772161564
TPD52L3	9	1541485682
TPGS1	19	2650232316
TPGS2	18	2606257608
TPH1	11	1824926818
TPH2	12	2013232473
TPI1	12	1948160942
TPK1	7	1375411703
TPM1	15	2357426747
TPM2	9	1570839167
TPM3	1	154157639
TPM4	19	2665792434
TPMT	6	1078504245
TPO	2	250332772
TPP1	11	1813520373
TPP2	13	2177124881
TPPP	5	879670454
TPPP2	14	2209884705
TPPP3	16	2463697150
TPR	1	186313971
TPRA1	3	618365158
TPRG1	3	679999022
TPRG1L	1	3625073
TPRKB	2	322648306
TPRN	9	1672349198
TPRX1	19	2697526584
TPSAB1	16	2397547915
TPSD1	16	2397563257
TPSG1	16	2397528764
TPST1	7	1297198584
TPST2	22	2845762393
TPT1	13	2119865228
TPTE	21	2783108522
TPTE2	13	2093950904
TPX2	20	2740053675
TRA2A	7	1254463717
TRA2B	3	676709352
TRABD	22	2869427233
TRABD2A	2	333740280
TRABD2B	1	47765902
TRADD	16	2463461625
TRAF1	9	1656062106
TRAF2	9	1672055827
TRAF3	14	2291724325
TRAF3IP1	2	487239026
TRAF3IP2	6	1171932982
TRAF3IP3	1	209760040
TRAF4	17	2515126999
TRAF5	1	211353240
TRAF6	11	1843395665
TRAF7	16	2398470897
TRAFD1	12	2053424009
TRAIP	3	540620740
TRAK1	3	532883107
TRAK2	2	450298906
TRAM1	8	1460677861
TRAM1L1	4	805914588
TRAM2	6	1112876774
TRANK1	3	527619912
TRAP1	16	2399965105
TRAPPC1	17	2494313492
TRAPPC10	21	2816582292
TRAPPC11	4	872494172
TRAPPC12	2	252305987
TRAPPC13	5	944630413
TRAPPC2	23	2883730873
