Gene	ENST_ID
TMEM200C	ENST00000383490
TMEM198	ENST00000344458
TMEM176B	ENST00000326442
TMEM184C	ENST00000296582
TMEM184B	ENST00000361684
TMEM179B	ENST00000333449
TMEM189-UBE2V1	ENST00000341698
TMEM199	ENST00000292114
TMEM187	ENST00000369982
TMEM200A	ENST00000296978
TMEM178B	ENST00000565468
TMEM185B	ENST00000426077
TMEM179	ENST00000556573
TMEM189	ENST00000371652
TMEM190	ENST00000291934
TMEM19	ENST00000266673
TMEM200B	ENST00000420504
TMEM185A	ENST00000600449
TMEM182	ENST00000412401
TMEM196	ENST00000405764
TMEM191C	ENST00000449424
TMEM207	ENST00000354905
TMEM214	ENST00000238788
TMEM206	ENST00000261455
TMEM211	ENST00000423535
TMEM222	ENST00000374076
TMEM230	ENST00000202834
TMEM225	ENST00000375026
TMEM203	ENST00000343666
TMEM229A	ENST00000455783
TMEM215	ENST00000342743
TMEM220	ENST00000341871
TMEM210	ENST00000413619
TMEM201	ENST00000340381
TMEM229B	ENST00000357461
TMEM202	ENST00000341689
TMEM221	ENST00000341130
TMEM212	ENST00000334567
TMEM205	ENST00000354882
TMEM225B	ENST00000431679
TMEM223	ENST00000307366
TMEM208	ENST00000304800
TMEM213	ENST00000442682
TMEM217	ENST00000336655
TMEM204	ENST00000253934
TMEM209	ENST00000397622
TMEM231	ENST00000258173
TMEM219	ENST00000279396
TMEM218	ENST00000279968
TMEM216	ENST00000515837
TMEM232	ENST00000455884
TMEM245	ENST00000374586
TMEM235	ENST00000421688
TMEM256	ENST00000302422
TMEM246	ENST00000374847
TMEM260	ENST00000261556
TMEM250	ENST00000418388
TMEM251	ENST00000415050
TMEM255B	ENST00000375353
TMEM252	ENST00000377311
TMEM244	ENST00000368143
TMEM237	ENST00000409883
TMEM258	ENST00000257262
TMEM25	ENST00000313236
TMEM239	ENST00000361033
TMEM26	ENST00000399298
TMEM236	ENST00000377495
TMEM255A	ENST00000309720
TMEM248	ENST00000341567
TMEM238	ENST00000444469
TMEM234	ENST00000344461
TMEM242	ENST00000400788
TMEM243	ENST00000257637
TMEM253	ENST00000418511
TMEM240	ENST00000378733
TMEM254	ENST00000372281
TMEM241	ENST00000383233
TMEM259	ENST00000356663
TMEM247	ENST00000434431
TMEM233	ENST00000426426
TMEM249	ENST00000565365
TMEM266	ENST00000388942
TMEM45B	ENST00000281441
TMEM263	ENST00000280756
TMEM45A	ENST00000323523
TMEM41B	ENST00000299596
TMEM40	ENST00000264728
TMEM268	ENST00000288502
TMEM30A	ENST00000230461
TMEM47	ENST00000275954
TMEM39B	ENST00000336294
TMEM42	ENST00000302392
TMEM35A	ENST00000372930
TMEM44	ENST00000392432
TMEM38B	ENST00000374692
TMEM38A	ENST00000187762
TMEM267	ENST00000397080
TMEM39A	ENST00000319172
TMEM31	ENST00000319560
TMEM37	ENST00000306406
TMEM270	ENST00000320531
TMEM43	ENST00000306077
TMEM33	ENST00000325094
TMEM35B	ENST00000373337
TMEM50A	ENST00000374358
TMEM273	ENST00000474718
TMEM41A	ENST00000421852
TMEM262	ENST00000530719
TMEM30B	ENST00000555868
TMEM63C	ENST00000298351
TMEM50B	ENST00000420455
TMEM71	ENST00000356838
TMEM60	ENST00000257663
TMEM65	ENST00000297632
TMEM69	ENST00000372025
TMEM59L	ENST00000262817
TMEM54	ENST00000373463
TMEM79	ENST00000295694
TMEM63B	ENST00000259746
TMEM74	ENST00000297459
TMEM52B	ENST00000381923
TMEM52	ENST00000310991
TMEM81	ENST00000367167
TMEM72	ENST00000389583
TMEM56	ENST00000370203
TMEM62	ENST00000260403
TMEM70	ENST00000312184
TMEM51	ENST00000376008
TMEM61	ENST00000371268
TMEM82	ENST00000375782
TMEM53	ENST00000372237
TMEM59	ENST00000234831
TMEM80	ENST00000608174
TMEM67	ENST00000453321
TMEM63A	ENST00000366835
TMEM74B	ENST00000381894
TMEM68	ENST00000434581
TMEM64	ENST00000458549
TMEM56-RWDD3	ENST00000604534
TMEM86A	ENST00000280734
TMEM87A	ENST00000389834
TMEM89	ENST00000330862
TMEM86B	ENST00000327042
TMIGD3	ENST00000369717
TMLHE	ENST00000334398
TMEM88B	ENST00000378821
TMEM97	ENST00000226230
TMEM92	ENST00000300433
TMIGD2	ENST00000301272
TMOD1	ENST00000259365
TMPPE	ENST00000342462
TMEM91	ENST00000392002
TMEM87B	ENST00000283206
TMEM9	ENST00000367330
TMEM88	ENST00000301599
TMIE	ENST00000326431
TMEM98	ENST00000394642
TMOD2	ENST00000249700
TMOD3	ENST00000308580
TMOD4	ENST00000295314
TMEM8A	ENST00000431232
TMEM94	ENST00000314256
TMIGD1	ENST00000328886
TMPO	ENST00000266732
TMEM95	ENST00000576060
TMEM8B	ENST00000377988
TMEM99	ENST00000301665
TMF1	ENST00000398559
TMEM9B	ENST00000534025
TMPRSS15	ENST00000284885
TMPRSS11F	ENST00000356291
TMPRSS11E	ENST00000305363
TMPRSS2	ENST00000332149
TMPRSS3	ENST00000291532
TMPRSS12	ENST00000398458
TMPRSS13	ENST00000524993
TMPRSS4	ENST00000437212
TMPRSS11B	ENST00000332644
TMPRSS5	ENST00000299882
TMPRSS11D	ENST00000283916
TMPRSS11A	ENST00000334830
TMSB15A	ENST00000289373
TMSB10	ENST00000233143
TMSB4Y	ENST00000284856
TMX3	ENST00000299608
TMX2	ENST00000278422
TMPRSS9	ENST00000332578
TMPRSS6	ENST00000346753
TMTC3	ENST00000266712
TMTC2	ENST00000321196
TMUB1	ENST00000297533
TMX4	ENST00000246024
TMTC4	ENST00000376234
TMSB15B	ENST00000419165
TMTC1	ENST00000539277
TMSB4X	ENST00000380633
TMPRSS7	ENST00000452346
TMUB2	ENST00000538716
TMX1	ENST00000457354
TNF	ENST00000376122
TNFAIP1	ENST00000226225
TNC	ENST00000350763
TNFAIP2	ENST00000333007
TNFAIP8L1	ENST00000327473
TNFAIP3	ENST00000237289
TNFRSF11B	ENST00000297350
TNFAIP6	ENST00000243347
TNFRSF10A	ENST00000221132
TNFRSF10B	ENST00000276431
TNFRSF1A	ENST00000162749
TNFRSF10C	ENST00000356864
TNFRSF17	ENST00000053243
TNFRSF13C	ENST00000291232
TNFRSF1B	ENST00000376259
TNFRSF8	ENST00000263932
TNFRSF21	ENST00000296861
TNFRSF12A	ENST00000326577
TNFAIP8L3	ENST00000327536
TNFRSF10D	ENST00000312584
TNFRSF25	ENST00000356876
TNFRSF13B	ENST00000261652
TNFRSF6B	ENST00000369996
TNFAIP8	ENST00000503646
TNFRSF14	ENST00000355716
TNFRSF19	ENST00000382258
TNFRSF4	ENST00000379236
TNFAIP8L2	ENST00000368910
TNFRSF18	ENST00000379268
TNFRSF11A	ENST00000586569
TNFSF10	ENST00000241261
TNFSF12-TNFSF13	ENST00000293826
TNFRSF9	ENST00000377507
TNFSF12	ENST00000293825
TNFSF13B	ENST00000375887
TNFSF11	ENST00000398795
TNFSF13	ENST00000338784
TNFSF4	ENST00000281834
TNKS2	ENST00000371627
TNNI3K	ENST00000326637
TNNC2	ENST00000372555
TNNI1	ENST00000336092
TNFSF8	ENST00000223795
TNNI2	ENST00000252898
TNIP3	ENST00000057513
TNIP2	ENST00000315423
TNNI3	ENST00000344887
TNMD	ENST00000373031
TNFSF18	ENST00000404377
TNKS1BP1	ENST00000358252
TNN	ENST00000239462
TNK2	ENST00000333602
TNNC1	ENST00000232975
TNFSF15	ENST00000374045
TNIP1	ENST00000315050
TNKS	ENST00000310430
TNFSF9	ENST00000245817
TNIK	ENST00000436636
TNK1	ENST00000576812
TNFSF14	ENST00000599359
TNPO3	ENST00000265388
TNR	ENST00000263525
TNRC18	ENST00000430969
TNP1	ENST00000236979
TNPO1	ENST00000337273
TNS2	ENST00000314250
TNNT3	ENST00000397301
TNP2	ENST00000312693
TOB1	ENST00000268957
TNS4	ENST00000254051
TNRC6A	ENST00000395799
TNNT2	ENST00000236918
TNRC6C	ENST00000301624
TOB2	ENST00000327492
TOM1L2	ENST00000379504
TOMM20L	ENST00000360945
TNS3	ENST00000311160
TOGARAM1	ENST00000361577
TOMM20	ENST00000366607
TOGARAM2	ENST00000379558
TOMM22	ENST00000216034
TOLLIP	ENST00000317204
TNS1	ENST00000171887
TOM1L1	ENST00000575882
TOE1	ENST00000372090
TNRC6B	ENST00000454349
TNPO2	ENST00000425528
TNNT1	ENST00000588981
TOM1	ENST00000449058
TNXB	ENST00000550212
TOMM40	ENST00000252487
TOMM34	ENST00000372813
TOMM5	ENST00000321301
TOMM40L	ENST00000367987
TOMM7	ENST00000358435
TOMM70	ENST00000284320
TOP1MT	ENST00000329245
TOMM6	ENST00000398881
TONSL	ENST00000409379
TOP2B	ENST00000264331
TOP1	ENST00000361337
TOP2A	ENST00000423485
TOPAZ1	ENST00000309765
TOR4A	ENST00000357503
TOP3A	ENST00000321105
TOPORS	ENST00000360538
TOR3A	ENST00000367627
TOX3	ENST00000219746
TOPBP1	ENST00000260810
TOX	ENST00000361421
TOR1A	ENST00000351698
TOR1AIP2	ENST00000367612
TP53	ENST00000269305
TOR1B	ENST00000259339
TOX2	ENST00000358131
TOP3B	ENST00000357179
TOR2A	ENST00000373284
TOX4	ENST00000448790
TOR1AIP1	ENST00000606911
TP53AIP1	ENST00000531399
TP53BP1	ENST00000263801
TP53I11	ENST00000308212
TP53I13	ENST00000301057
TP53I3	ENST00000238721
TP53BP2	ENST00000343537
TP53RK	ENST00000372114
TP53INP2	ENST00000374809
TP53INP1	ENST00000342697
TP53TG3	ENST00000380148
TPGS1	ENST00000359315
TPD52L3	ENST00000344545
TP53TG3D	ENST00000398664
TPI1	ENST00000229270
TPGS2	ENST00000334295
TPD52L2	ENST00000346249
TPH1	ENST00000250018
TPCN2	ENST00000294309
TP53TG3B	ENST00000341305
TPBG	ENST00000369750
TPD52	ENST00000379097
TPH2	ENST00000333850
TP73	ENST00000378295
TP63	ENST00000264731
TP53TG5	ENST00000372726
TPCN1	ENST00000335509
TPD52L1	ENST00000534000
TP53TG3C	ENST00000561509
TPBGL	ENST00000562197
TPM1	ENST00000403994
TPK1	ENST00000360057
TPM2	ENST00000360958
TPP1	ENST00000299427
TPM4	ENST00000300933
TPM3	ENST00000368530
TPP2	ENST00000376065
TPMT	ENST00000309983
TPSAB1	ENST00000338844
TPTE	ENST00000361285
TPRX1	ENST00000322175
TPRG1	ENST00000345063
TPRKB	ENST00000272424
TPPP3	ENST00000290942
TPTE2	ENST00000400230
TPRA1	ENST00000355552
TPPP	ENST00000360578
TPRG1L	ENST00000378344
TPRN	ENST00000409012
TPO	ENST00000329066
TPST2	ENST00000338754
TPX2	ENST00000300403
TRA2A	ENST00000297071
TPSG1	ENST00000234798
TPST1	ENST00000304842
TPPP2	ENST00000321760
TPSD1	ENST00000211076
TPR	ENST00000367478
TPT1	ENST00000530705
TRA2B	ENST00000453386
TRAF3IP2	ENST00000340026
TRAF2	ENST00000247668
TRAF1	ENST00000373887
TRAF3	ENST00000392745
TRAF3IP1	ENST00000373327
TRAF3IP3	ENST00000367024
TRADD	ENST00000345057
TRABD	ENST00000303434
TRABD2A	ENST00000409520
TRABD2B	ENST00000606738
TRAPPC12	ENST00000324266
TRAF5	ENST00000261464
TRAM1L1	ENST00000310754
TRAF7	ENST00000326181
TRAF4	ENST00000262395
TRAF6	ENST00000348124
TRAM1	ENST00000262213
TRAPPC11	ENST00000334690
TRAK1	ENST00000327628
TRAIP	ENST00000331456
TRAK2	ENST00000332624
TRAFD1	ENST00000257604
TRAPPC2	ENST00000359680
TRAPPC1	ENST00000303731
TRAM2	ENST00000182527
TRAP1	ENST00000246957
TRAPPC10	ENST00000291574
TRAPPC13	ENST00000399438
TRANK1	ENST00000429976
TRAPPC2B	ENST00000543226
TRAPPC2L	ENST00000301021
TRAPPC3	ENST00000373166
TRAPPC3L	ENST00000368602
TRAPPC8	ENST00000283351
TRAPPC6B	ENST00000330149
TRAPPC5	ENST00000317378
TRAPPC4	ENST00000533632
TRARG1	ENST00000333813
TRAT1	ENST00000295756
TRDMT1	ENST00000377799
TRAPPC6A	ENST00000585934
TRHDE	ENST00000261180
TRDN	ENST00000334268
TRAPPC9	ENST00000438773
TREM1	ENST00000244709
TRIB2	ENST00000155926
TREH	ENST00000264029
TRH	ENST00000302649
TRHR	ENST00000311762
TREML1	ENST00000426005
TRIB1	ENST00000311922
TRERF1	ENST00000372922
TREML4	ENST00000341495
TREX1	ENST00000422277
TRIB3	ENST00000217233
TRIL	ENST00000539664
TREX2	ENST00000334497
TREM2	ENST00000373113
TREML2	ENST00000483722
TRIAP1	ENST00000546954
TRIM14	ENST00000341469
TRIM10	ENST00000354038
TRIM15	ENST00000259930
TRIM16	ENST00000336708
TRIM11	ENST00000284551
TRIM13	ENST00000378182
TRIM28	ENST00000253024
TRIM36	ENST00000282369
TRIM17	ENST00000295033
TRIM26	ENST00000327357
TRIM38	ENST00000357085
TRIM35	ENST00000305364
TRIM31	ENST00000376734
TRIM37	ENST00000262294
TRIM3	ENST00000345851
TRIM33	ENST00000358465
TRIM34	ENST00000429814
TRIM23	ENST00000231524
TRIM32	ENST00000373983
TRIM16L	ENST00000395671
TRIM27	ENST00000377199
TRIM2	ENST00000437508
TRIM21	ENST00000254436
TRIM39	ENST00000376656
TRIM29	ENST00000341846
TRIM4	ENST00000355947
TRIM25	ENST00000316881
TRIM24	ENST00000343526
TRIM22	ENST00000379965
TRIM39-RPP21	ENST00000513556
TRIM41	ENST00000315073
TRIM43	ENST00000272395
TRIM40	ENST00000376724
TRIM46	ENST00000334634
TRIM44	ENST00000299413
TRIM42	ENST00000286349
TRIM45	ENST00000256649
TRIM47	ENST00000254816
TRIM48	ENST00000417545
TRIM50	ENST00000333149
TRIM52	ENST00000327767
TRIM6-TRIM34	ENST00000354852
TRIM49B	ENST00000332682
TRIM5	ENST00000380034
TRIM61	ENST00000329314
TRIM54	ENST00000380075
TRIM63	ENST00000374272
TRIM55	ENST00000315962
TRIM62	ENST00000291416
TRIM58	ENST00000366481
TRIM6	ENST00000278302
TRIM59	ENST00000309784
TRIM49	ENST00000329758
TRIM49D1	ENST00000420869
TRIM60	ENST00000341062
TRIM64B	ENST00000329862
TRIM56	ENST00000306085
TRIM49C	ENST00000448984
TRIM64	ENST00000533122
TRIM64C	ENST00000530230
TRIM67	ENST00000366653
TRIM7	ENST00000274773
TRIM68	ENST00000300747
TRIM65	ENST00000269383
TRIM69	ENST00000329464
TRIM72	ENST00000322122
TRIM74	ENST00000285805
TRIM73	ENST00000323819
TRIM71	ENST00000383763
TRIM77	ENST00000398290
TRIM8	ENST00000302424
TRMT10C	ENST00000309922
TRIP6	ENST00000200457
TRIR	ENST00000242784
TRIP4	ENST00000261884
TRIM9	ENST00000298355
TRIOBP	ENST00000406386
TRMT10A	ENST00000273962
TRIO	ENST00000344204
TRIP11	ENST00000267622
TRIP13	ENST00000166345
TRMT1	ENST00000357720
TRIT1	ENST00000316891
TRMT10B	ENST00000297994
TRIP12	ENST00000283943
TRIML1	ENST00000332517
TRIP10	ENST00000313244
TRMO	ENST00000375119
TRIQK	ENST00000378861
TRIML2	ENST00000512729
TRMT11	ENST00000334379
TRMT6	ENST00000203001
TRMT13	ENST00000370141
TRMT44	ENST00000389737
TRMT2A	ENST00000252136
TRMT1L	ENST00000367506
TRPC6	ENST00000344327
TRPA1	ENST00000262209
TRMT5	ENST00000261249
TRPC5	ENST00000262839
TRMT61A	ENST00000389749
TROAP	ENST00000257909
TRMT2B	ENST00000372935
TRPC4	ENST00000379705
TRNAU1AP	ENST00000373830
TRNT1	ENST00000251607
TRPM2	ENST00000300482
TRMU	ENST00000290846
TRPC1	ENST00000476941
TRPC3	ENST00000379645
TRMT61B	ENST00000306108
TRPM1	ENST00000397795
TRPC7	ENST00000513104
TRPC4AP	ENST00000252015
TRMT12	ENST00000328599
TRO	ENST00000173898
TRNP1	ENST00000522111
TRPC5OS	ENST00000371970
TRMT9B	ENST00000524591
TRMT112	ENST00000544844
TRPM4	ENST00000252826
TRPM7	ENST00000313478
TRPM6	ENST00000360774
TRPM5	ENST00000155858
TRPM3	ENST00000377110
TRPM8	ENST00000324695
TRPV5	ENST00000265310
TSC2	ENST00000219476
TSEN34	ENST00000302937
TSC22D4	ENST00000300181
TSEN2	ENST00000284995
TRUB1	ENST00000298746
TRPV6	ENST00000359396
TRRAP	ENST00000359863
TSEN54	ENST00000333213
TRPS1	ENST00000220888
TRPV1	ENST00000399756
TSC22D3	ENST00000372397
TSEN15	ENST00000361641
TRPT1	ENST00000317459
TRPV2	ENST00000338560
TRPV4	ENST00000261740
TRUB2	ENST00000372890
TSFM	ENST00000454289
TSC22D2	ENST00000361875
TSC1	ENST00000298552
TSACC	ENST00000368251
TSC22D1	ENST00000458659
TSBP1	ENST00000447241
TRPV3	ENST00000576742
TSG101	ENST00000251968
TSGA13	ENST00000356588
TSPAN17	ENST00000310032
TSPAN2	ENST00000369516
TSHB	ENST00000256592
TSHZ3	ENST00000240587
TSGA10	ENST00000355053
TSPAN16	ENST00000316737
TSKS	ENST00000246801
TSPAN3	ENST00000267970
TSHZ2	ENST00000371497
TSN	ENST00000389682
TSLP	ENST00000344895
TSNARE1	ENST00000524325
TSPAN11	ENST00000261177
TSPAN12	ENST00000222747
TSKU	ENST00000333090
TSNAXIP1	ENST00000388833
TSPAN10	ENST00000328585
TSPAN31	ENST00000257910
TSPAN15	ENST00000373290
TSPAN13	ENST00000262067
TSPAN18	ENST00000340160
TSHR	ENST00000541158
TSPAN1	ENST00000372003
TSGA10IP	ENST00000532620
TSNAX	ENST00000366639
TSHZ1	ENST00000580243
TSPAN14	ENST00000372156
TSPAN19	ENST00000532498
TSPAN5	ENST00000305798
TSPO	ENST00000329563
TSPAN8	ENST00000247829
TSPOAP1	ENST00000343736
TSPY8	ENST00000287721
TSSC4	ENST00000333256
TSPY1	ENST00000451548
TSPO2	ENST00000373161
TSPAN32	ENST00000182290
TSPEAR	ENST00000323084
TSPYL2	ENST00000375442
TSPAN9	ENST00000011898
TSPAN6	ENST00000373020
TSR1	ENST00000301364
TSPAN33	ENST00000486685
TSPY2	ENST00000320701
TSPY10	ENST00000426950
TSSK1B	ENST00000390666
TSSK3	ENST00000373534
TSPYL1	ENST00000368608
TSPYL6	ENST00000317802
TSR3	ENST00000007390
TSPYL5	ENST00000322128
TSPAN4	ENST00000397397
TSSK2	ENST00000399635
TSPY4	ENST00000426950
TSPYL4	ENST00000420283
TSR2	ENST00000375151
TSPY3	ENST00000457222
TSPAN7	ENST00000378482
TTC19	ENST00000261647
TTBK1	ENST00000259750
TST	ENST00000249042
TTC14	ENST00000296015
TSSK4	ENST00000287913
TSTD3	ENST00000452647
TTBK2	ENST00000267890
TTC23	ENST00000394132
TTC30B	ENST00000408939
TTC27	ENST00000317907
TTC17	ENST00000039989
TTC21B	ENST00000243344
TSTD2	ENST00000341170
TTC1	ENST00000231238
TTC25	ENST00000377540
TTC13	ENST00000366661
TSTA3	ENST00000425753
TTC30A	ENST00000355689
TTC24	ENST00000368236
TSTD1	ENST00000423014
TTC29	ENST00000325106
TTC28	ENST00000397906
TTC16	ENST00000373289
TTC21A	ENST00000431162
TTC22	ENST00000371276
TTC3	ENST00000354749
TTC26	ENST00000464848
TTC23L	ENST00000505624
TSSK6	ENST00000585580
TTC12	ENST00000529221
TTC32	ENST00000333610
TTC9B	ENST00000311308
TTC7B	ENST00000328459
TTLL2	ENST00000239587
TTC36	ENST00000302783
TTC4	ENST00000371281
TTI1	ENST00000373447
TTI2	ENST00000360742
TTLL1	ENST00000266254
TTC5	ENST00000258821
TTC8	ENST00000380656
TTF2	ENST00000369466
TTC9	ENST00000256367
TTC39A	ENST00000447632
TTC39C	ENST00000317571
TTLL10	ENST00000379289
TTC31	ENST00000233623
TTK	ENST00000369798
TTL	ENST00000233336
TTLL12	ENST00000216129
TTLL4	ENST00000258398
TTC38	ENST00000381031
TTF1	ENST00000334270
TTLL11	ENST00000321582
TTC33	ENST00000337702
TTC9C	ENST00000316461
TTC7A	ENST00000319190
TTLL3	ENST00000426895
TTC37	ENST00000358746
TTC39B	ENST00000512701
TTPAL	ENST00000262605
TTPA	ENST00000260116
TTLL7	ENST00000260505
TTYH2	ENST00000269346
TTYH1	ENST00000376530
TTR	ENST00000237014
TTN	ENST00000591111
TTLL9	ENST00000375938
TUBB4B	ENST00000340384
TUBB	ENST00000327892
TTYH3	ENST00000258796
TUBA3D	ENST00000321253
TTLL5	ENST00000298832
TUBA1B	ENST00000336023
TUBB2B	ENST00000259818
TUBB6	ENST00000317702
TUBA8	ENST00000330423
TUBB2A	ENST00000333628
TUBB1	ENST00000217133
TUBA1A	ENST00000295766
TUB	ENST00000299506
TUBB4A	ENST00000264071
TUBB3	ENST00000315491
TUBA3E	ENST00000312988
TUBA3C	ENST00000321253
TTLL6	ENST00000393382
TUBA1C	ENST00000301072
TUBA4A	ENST00000248437
TUBAL3	ENST00000380419
TUBA4B	ENST00000490341
TUBB8P12	ENST00000308911
TUBD1	ENST00000325752
TUBG1	ENST00000251413
TUBG2	ENST00000251412
TUBB8	ENST00000568584
TUFT1	ENST00000368849
TUBGCP4	ENST00000260383
TUBE1	ENST00000368662
TUBGCP2	ENST00000252936
TUBGCP3	ENST00000261965
TUBGCP5	ENST00000283645
TUFM	ENST00000313511
TULP1	ENST00000229771
TWIST1	ENST00000242261
TVP23A	ENST00000299866
TVP23B	ENST00000307767
TUBGCP6	ENST00000248846
TWF2	ENST00000305533
TULP2	ENST00000221399
TUT4	ENST00000257177
TULP4	ENST00000367097
TVP23C	ENST00000225576
TUSC2	ENST00000232496
TUT7	ENST00000375963
TUSC1	ENST00000358022
TUSC3	ENST00000503731
TWF1	ENST00000395510
TULP3	ENST00000448120
TVP23C-CDRT4	ENST00000522212
TUT1	ENST00000476907
TWISTNB	ENST00000222567
TWNK	ENST00000311916
TWSG1	ENST00000262120
TXNDC17	ENST00000250101
TYMP	ENST00000252029
TXN2	ENST00000216185
TXNDC2	ENST00000306084
TYK2	ENST00000264818
TXNL4A	ENST00000269601
TXNL1	ENST00000217515
TXNDC16	ENST00000281741
TXNDC12	ENST00000371626
TXLNA	ENST00000373609
TWIST2	ENST00000448943
TXNRD3	ENST00000523403
TXNDC9	ENST00000264255
TXK	ENST00000264316
TXNDC15	ENST00000358387
TXNDC5	ENST00000379757
TXNRD2	ENST00000400521
TYR	ENST00000263321
TXNL4B	ENST00000268483
TXNDC8	ENST00000374511
TXLNB	ENST00000358430
TXNDC11	ENST00000356957
TYMS	ENST00000323274
TXN	ENST00000374517
TXLNG	ENST00000380122
TXNRD1	ENST00000525566
TXNIP	ENST00000582401
TYW1	ENST00000359626
TYW3	ENST00000370867
TYRP1	ENST00000388918
TYRO3	ENST00000263798
TYROBP	ENST00000262629
U2AF1	ENST00000291552
TYSND1	ENST00000287078
TYW5	ENST00000354611
TYW1B	ENST00000438904
UAP1	ENST00000271469
UBALD2	ENST00000327490
UBA1	ENST00000335972
UAP1L1	ENST00000409858
UBAP1	ENST00000297661
UBA3	ENST00000361055
UBALD1	ENST00000283474
U2AF1L4	ENST00000412391
UBA2	ENST00000246548
UBA6	ENST00000322244
UACA	ENST00000322954
UBAC1	ENST00000371756
UBAP1L	ENST00000502113
UBA52	ENST00000430157
UBAP2	ENST00000360802
UBA5	ENST00000356232
U2AF2	ENST00000308924
UBAC2	ENST00000403766
UBA7	ENST00000333486
U2SURP	ENST00000473835
UBE2D3	ENST00000321805
UBE2G1	ENST00000396981
UBE2M	ENST00000253023
UBE2A	ENST00000371558
UBE2E1	ENST00000306627
UBE2B	ENST00000265339
UBE2E2	ENST00000396703
UBE2N	ENST00000318066
UBE2L6	ENST00000287156
UBE2G2	ENST00000345496
UBE2E3	ENST00000392415
UBE2D2	ENST00000398733
UBE2L3	ENST00000342192
UBE2K	ENST00000261427
UBE2C	ENST00000356455
UBE2I	ENST00000325437
UBE2D4	ENST00000222402
UBASH3B	ENST00000284273
UBD	ENST00000377050
UBE2J1	ENST00000435041
UBE2O	ENST00000319380
UBE2F	ENST00000272930
UBC	ENST00000339647
UBE2J2	ENST00000349431
UBE2H	ENST00000355621
UBB	ENST00000302182
UBASH3A	ENST00000319294
UBAP2L	ENST00000361546
UBE2D1	ENST00000373910
UBE2L5	ENST00000538122
UBE2U	ENST00000371076
UBE2T	ENST00000367274
UBLCP1	ENST00000296786
UBE4A	ENST00000252108
UBN1	ENST00000262376
UBQLN1	ENST00000376395
UBL3	ENST00000380680
UBL7	ENST00000361351
UBE2QL1	ENST00000399816
UBE2S	ENST00000264552
UBL4B	ENST00000334179
UBE2Q1	ENST00000292211
UBFD1	ENST00000395878
UBE3B	ENST00000342494
UBE3C	ENST00000348165
UBOX5	ENST00000217173
UBE2V2	ENST00000523111
UBP1	ENST00000283628
UBE2Z	ENST00000360943
UBE4B	ENST00000343090
UBE2R2	ENST00000263228
UBIAD1	ENST00000376810
UBL5	ENST00000358666
UBE2Q2	ENST00000267938
UBE2Q2L	ENST00000558195
UBE2V1	ENST00000371674
UBE3A	ENST00000397954
UBL4A	ENST00000369660
UBE3D	ENST00000369747
UBN2	ENST00000473989
UBXN6	ENST00000301281
UCK2	ENST00000367879
UBXN8	ENST00000265616
UCKL1	ENST00000354216
UCMA	ENST00000378681
UCHL5	ENST00000367455
UBR7	ENST00000013070
UBR4	ENST00000375254
UBXN11	ENST00000374221
UBQLN4	ENST00000368309
UBR2	ENST00000372899
UBQLNL	ENST00000380184
UBXN2A	ENST00000309033
UBQLN2	ENST00000338222
UBXN1	ENST00000301935
UBTF	ENST00000302904
UCHL1	ENST00000284440
UBXN10	ENST00000375099
UBR1	ENST00000290650
UBXN7	ENST00000296328
UBXN4	ENST00000272638
UBQLN3	ENST00000311659
UBTD1	ENST00000370664
UBR3	ENST00000272793
UBTFL1	ENST00000530464
UBTD2	ENST00000393792
UBXN2B	ENST00000399598
UCK1	ENST00000372215
UCHL3	ENST00000377595
UBR5	ENST00000520539
UCN	ENST00000296099
UFM1	ENST00000239878
UGGT2	ENST00000376747
UCP1	ENST00000262999
UGT1A10	ENST00000344644
UGT1A5	ENST00000373414
UFSP2	ENST00000264689
UCP3	ENST00000314032
UCP2	ENST00000310473
UCN2	ENST00000273610
UGT1A7	ENST00000373426
UGT2A3	ENST00000251566
UFD1	ENST00000263202
UGT1A1	ENST00000305208
UFC1	ENST00000368003
UEVLD	ENST00000396197
UGDH	ENST00000316423
UGP2	ENST00000337130
UGCG	ENST00000374279
UFL1	ENST00000369278
UCN3	ENST00000380433
UFSP1	ENST00000388761
UGT1A9	ENST00000354728
UGGT1	ENST00000259253
UGT2A2	ENST00000457664
UGT1A4	ENST00000373409
UGT1A6	ENST00000305139
UGT1A8	ENST00000373450
UGT2A1	ENST00000503640
UGT1A3	ENST00000482026
ULBP1	ENST00000229708
UGT2B17	ENST00000317746
UGT2B10	ENST00000265403
UGT3A2	ENST00000282507
UHRF1BP1L	ENST00000279907
UHRF1BP1	ENST00000192788
UNC119B	ENST00000344651
UNC119	ENST00000335765
UGT8	ENST00000310836
ULK4	ENST00000301831
UGT2B15	ENST00000338206
UHRF2	ENST00000276893
ULBP3	ENST00000367339
UIMC1	ENST00000377227
UMPS	ENST00000232607
ULBP2	ENST00000367351
UMOD	ENST00000302509
ULK3	ENST00000440863
UGT2B11	ENST00000446444
ULK2	ENST00000361658
UGT3A1	ENST00000274278
ULK1	ENST00000321867
UGT2B28	ENST00000335568
UGT2B4	ENST00000305107
UNC13A	ENST00000519716
UGT2B7	ENST00000305231
UHMK1	ENST00000489294
UHRF1	ENST00000592666
UMODL1	ENST00000408910
UMAD1	ENST00000406829
UPK1B	ENST00000264234
UPF3B	ENST00000276201
